Dataset,Experiment,Category,Parameter,Value,Runs,Packets,EventCount,LineCount,ClusterCount,Coverage,Precision,F1,IoU,Fragmentation,FragmentationN,MergeError,MergeErrorN,ExtraEventRatio,RuntimeSeconds,RuntimeStd
office_spiral_events,eps_s = 0.015,Sensitivity,eps_s,0.015,30,30,10556.9666666667,75,62.7333333333333,0.452310434198775,0.4117692425413,0.393897624920715,0.248975721412317,1.19377701732965,30,0.175943102529903,30,0.588230757458701,0.880628063333333,0.688359972803618
office_spiral_events,eps_s = 0.02,Sensitivity,eps_s,0.02,30,30,10556.9666666667,75,35.8,0.529802464242626,0.383528305874211,0.401844588369054,0.254148579795919,1.12055981055981,30,0.369718040966466,30,0.616471694125789,1.18004450666667,1.15057897482332
office_spiral_events,eps_s = 0.025,Sensitivity,eps_s,0.025,30,30,10556.9666666667,75,15.4333333333333,0.60151042679804,0.349047167260682,0.403240996071101,0.255221008151652,1.02330303030303,25,0.58089327892474,30,0.650952832739318,1.51981793333333,1.40142562631311
office_spiral_events,eps_t = 0.005,Sensitivity,eps_t,0.005,30,30,10556.9666666667,75,6.23333333333333,0.496576612542875,0.371798323687398,0.338573021292854,0.210689350356105,1.09090909090909,22,0.594823712993455,30,0.628201676312602,1.88165986666667,2.19595045056841
office_spiral_events,eps_t = 0.01,Sensitivity,eps_t,0.01,30,30,10556.9666666667,75,18.3,0.553216977699221,0.375516685134262,0.393347706473616,0.247107484646948,1.03979353979354,26,0.498738786397333,30,0.624483314865738,1.38582372666667,1.30512144908273
office_spiral_events,eps_t = 0.015,Sensitivity,eps_t,0.015,30,30,10556.9666666667,75,21.8,0.557090243132185,0.372280333377057,0.399802561277581,0.252325429888665,1.06149591149591,30,0.458580333290411,30,0.627719666622943,1.35921246333333,1.22273923206952
office_spiral_events,eps_t = 0.02,Sensitivity,eps_t,0.02,30,30,10556.9666666667,75,35.8,0.529802464242626,0.383528305874211,0.401844588369054,0.254148579795919,1.12055981055981,30,0.369718040966466,30,0.616471694125789,1.1916695,1.1496090569887
office_spiral_events,eps_t = 0.025,Sensitivity,eps_t,0.025,30,30,10556.9666666667,75,35.8,0.529802464242626,0.383528305874211,0.401844588369054,0.254148579795919,1.12055981055981,30,0.369718040966466,30,0.616471694125789,1.19055313666667,1.16904483857999
office_spiral_events,Event retention = 25%,Sparsity,retention,0.25,150,30,2639.3,66.7533333333333,3.77333333333333,0.0626254848177261,0.340379971014309,0.101572040371385,0.0569349379052653,1.04912280701754,95,0.0948402460631719,111,0.572953362319024,0.131069954666667,0.101603643903573
office_spiral_events,Event retention = 50%,Sparsity,retention,0.5,150,30,5278.66666666667,71.7066666666667,17.38,0.249278265340601,0.441859854107471,0.282605398730593,0.173154762450614,1.10001468601821,142,0.160942062869602,148,0.544806812559196,0.377787504666667,0.268977744947626
office_spiral_events,Event retention = 75%,Sparsity,retention,0.75,150,30,7917.86666666667,73.7866666666667,29.6333333333333,0.40980371856023,0.421574108383455,0.364226506228539,0.227787868260426,1.11539619056742,146,0.242246853145637,150,0.578425891616545,0.721278181333333,0.61275434766778
office_spiral_events,Added events = 5%,AddedEvents,added-event ratio,0.05,150,30,11084.8666666667,75,36.84,0.535759277777277,0.373238709621897,0.399181694089204,0.251957728638461,1.11974158470637,142,0.369096364782033,150,0.626761290378103,1.29409915866667,1.30541289473823
office_spiral_events,Added events = 10%,AddedEvents,added-event ratio,0.1,150,30,11612.7,75,34.7333333333333,0.553498556183475,0.357435268435238,0.391753247644175,0.246029378597458,1.10550345585557,142,0.394871518816822,150,0.642564731564762,1.45585457666667,1.43372809799597
office_spiral_events,Added events = 20%,AddedEvents,added-event ratio,0.2,150,30,12668.4,75,34.9866666666667,0.579255592180004,0.337521127308361,0.382482413853776,0.239091213088555,1.09732140874998,140,0.424958407120558,150,0.662478872691638,1.65405475733333,1.63471951152712
office_spiral_events,Added events = 30%,AddedEvents,added-event ratio,0.3,150,30,13724.0666666667,75,32.36,0.627864025433508,0.31150431848728,0.371798573308339,0.230203893783377,1.0974482013085,136,0.480607176926555,150,0.68849568151272,2.19177883866667,2.27026514597836
office_spiral_events,Full LLGD runtime,Runtime,-,NaN,90,30,10556.9666666667,75,38.8222222222222,0.524908422114075,0.383334915974694,0.401431690860955,0.253904085882982,1.12725959225959,90,0.351817634596784,90,0.616665084025306,1.19283736555556,1.20820677417724
