Dataset,Packet,Experiment,Category,Parameter,Value,Repeat,EventCount,LineCount,ClusterCount,Coverage,Precision,F1,IoU,Fragmentation,MergeError,ExtraEventRatio,RuntimeSeconds
urban_events,5,MAD = 3,Sensitivity,MAD,3,1,9792,105,69,0.410063620589936,0.391604529135598,0.40062155671705,0.250485779897545,1,0.361071932299013,0.608395470864402,0.7927288
urban_events,5,MAD = 3.5,Sensitivity,MAD,3.5,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7823919
urban_events,5,MAD = 4,Sensitivity,MAD,4,1,9792,105,70,0.436379410063621,0.419050263815607,0.427539311517212,0.271891891891892,1.25,0.398939695162359,0.580949736184393,0.7135545
urban_events,5,p_in = 0.7,Sensitivity,p_in,0.7,1,9792,105,74,0.404569115095431,0.394529046813311,0.399486007995431,0.249598572702944,1.16666666666667,0.390993566833452,0.605470953186689,0.7856408
urban_events,5,p_in = 0.8,Sensitivity,p_in,0.8,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7925873
urban_events,5,p_in = 0.9,Sensitivity,p_in,0.9,1,9792,105,57,0.37593984962406,0.383933845245127,0.37989479836353,0.234487734487734,1,0.451538461538462,0.616066154754873,0.7719513
urban_events,5,p_w = 0.7,Sensitivity,p_w,0.7,1,9792,105,62,0.435801041064199,0.419426662955747,0.427457098283931,0.271825396825397,1.5,0.411413404114134,0.580573337044253,0.7740485
urban_events,5,p_w = 0.8,Sensitivity,p_w,0.8,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7223894
urban_events,5,p_w = 0.9,Sensitivity,p_w,0.9,1,9792,105,68,0.413823019086177,0.391947411668036,0.402588268392179,0.252025361042621,1.33333333333333,0.412299091544375,0.608052588331964,0.8242844
urban_events,5,overlap = 0.7,Sensitivity,overlap,0.7,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7516515
urban_events,5,overlap = 0.8,Sensitivity,overlap,0.8,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7555971
urban_events,5,overlap = 0.9,Sensitivity,overlap,0.9,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7808482
urban_events,5,eps_s = 0.015,Sensitivity,eps_s,0.015,1,9792,105,65,0.365529207634471,0.420073113991359,0.390907685170867,0.242936767249664,1,0.353639240506329,0.579926886008641,1.055972
urban_events,5,eps_s = 0.02,Sensitivity,eps_s,0.02,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7707481
urban_events,5,eps_s = 0.025,Sensitivity,eps_s,0.025,1,9792,105,50,0.470213996529786,0.36101243339254,0.40844009042954,0.256628787878788,1,0.707872078720787,0.63898756660746,0.949058
urban_events,5,eps_t = 0.005,Sensitivity,eps_t,0.005,1,9792,105,34,0.202429149797571,0.307017543859649,0.243987452073893,0.138944025406908,1,0.501428571428571,0.692982456140351,0.6128027
urban_events,5,eps_t = 0.01,Sensitivity,eps_t,0.01,1,9792,105,54,0.447368421052632,0.373852102464959,0.407319641916798,0.255744751198545,1,0.499030381383323,0.626147897535041,0.745609
urban_events,5,eps_t = 0.015,Sensitivity,eps_t,0.015,1,9792,105,61,0.433776749566223,0.408052230685528,0.420521446593776,0.266240681576145,1,0.420666666666667,0.591947769314472,0.7620673
urban_events,5,eps_t = 0.02,Sensitivity,eps_t,0.02,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.802842
urban_events,5,eps_t = 0.025,Sensitivity,eps_t,0.025,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7814543
urban_events,5,Event retention = 25%,Sparsity,retention,0.25,1,2448,88,6,0.0274463007159905,0.174242424242424,0.0474226804123711,0.0242872228088701,1,0,0.825757575757576,0.1356642
urban_events,5,Event retention = 25%,Sparsity,retention,0.25,2,2448,89,2,0,0,0,0,NaN,NaN,1,0.1016514
urban_events,5,Event retention = 25%,Sparsity,retention,0.25,3,2448,87,2,0.0139049826187717,0.164383561643836,0.0256410256410256,0.012987012987013,1,0,0.835616438356164,0.0990186
urban_events,5,Event retention = 25%,Sparsity,retention,0.25,4,2448,87,3,0.00121506682867558,0.0526315789473684,0.00237529691211401,0.00118906064209275,NaN,0,0.947368421052632,0.1031567
urban_events,5,Event retention = 25%,Sparsity,retention,0.25,5,2448,91,5,0.00702576112412178,0.0355029585798817,0.0117302052785924,0.00589970501474926,1,0.166666666666667,0.964497041420118,0.1108776
urban_events,5,Event retention = 50%,Sparsity,retention,0.5,1,4896,98,17,0.0641025641025641,0.205223880597015,0.0976909413854352,0.0513538748832866,1,0.0181818181818182,0.794776119402985,0.3111122
urban_events,5,Event retention = 50%,Sparsity,retention,0.5,2,4896,101,24,0.108558299827685,0.270773638968481,0.154981549815498,0.084,1.5,0.216931216931217,0.729226361031519,0.2902719
urban_events,5,Event retention = 50%,Sparsity,retention,0.5,3,4896,100,20,0.121668597914253,0.2945301542777,0.17220172201722,0.0942126514131898,1,0.276190476190476,0.7054698457223,0.2886264
urban_events,5,Event retention = 50%,Sparsity,retention,0.5,4,4896,99,22,0.0556858147713951,0.146153846153846,0.0806451612903226,0.0420168067226891,1,0.0421052631578948,0.853846153846154,0.3143145
urban_events,5,Event retention = 50%,Sparsity,retention,0.5,5,4896,102,26,0.110658124635993,0.342342342342342,0.167253521126761,0.0912584053794428,1,0.252631578947368,0.657657657657658,0.3726709
urban_events,5,Event retention = 75%,Sparsity,retention,0.75,1,7344,104,39,0.205589586523737,0.273421588594705,0.234702797202797,0.13295370141124,1,0.458100558659218,0.726578411405295,0.5261358
urban_events,5,Event retention = 75%,Sparsity,retention,0.75,2,7344,102,46,0.262937595129376,0.292054099746407,0.276732078494193,0.160585637927028,1,0.455861070911722,0.707945900253593,0.5049243
urban_events,5,Event retention = 75%,Sparsity,retention,0.75,3,7344,99,50,0.316743827160494,0.408864541832669,0.35695652173913,0.217253241598306,1,0.369062119366626,0.591135458167331,0.5200641
urban_events,5,Event retention = 75%,Sparsity,retention,0.75,4,7344,103,45,0.270197139543873,0.363494539781591,0.309977827050998,0.183416426134873,1,0.419170243204578,0.636505460218409,0.5472231
urban_events,5,Event retention = 75%,Sparsity,retention,0.75,5,7344,104,44,0.234083850931677,0.354289071680376,0.281907433380084,0.164081632653061,NaN,0.459369817578773,0.645710928319624,0.6222841
urban_events,5,Added events = 5%,AddedEvents,added-event ratio,0.05,1,10282,105,78,0.463562753036437,0.395509499136442,0.426840633737186,0.271327014218009,1,0.446662507797879,0.604490500863558,0.7951313
urban_events,5,Added events = 5%,AddedEvents,added-event ratio,0.05,2,10282,105,77,0.440717177559283,0.374631268436578,0.404996013818762,0.253915361546151,1.14285714285714,0.421259842519685,0.625368731563422,0.7867544
urban_events,5,Added events = 5%,AddedEvents,added-event ratio,0.05,3,10282,105,73,0.452862926547137,0.394955863808323,0.421931833490502,0.267372374935974,1,0.450830140485313,0.605044136191677,0.8562445
urban_events,5,Added events = 5%,AddedEvents,added-event ratio,0.05,4,10282,105,74,0.423655292076345,0.390562516662223,0.406436398945762,0.255048746518106,1.33333333333333,0.427986348122867,0.609437483337777,0.8159189
urban_events,5,Added events = 5%,AddedEvents,added-event ratio,0.05,5,10282,105,71,0.429438982070561,0.404521928629801,0.416608219946697,0.263111268603827,1.33333333333333,0.406734006734007,0.595478071370199,0.8697653
urban_events,5,Added events = 10%,AddedEvents,added-event ratio,0.1,1,10771,105,77,0.458646616541353,0.355366345507506,0.400454488069688,0.250355169692186,1.5,0.452711223203026,0.644633654492494,0.8520324
urban_events,5,Added events = 10%,AddedEvents,added-event ratio,0.1,2,10771,105,78,0.421052631578947,0.381551362683438,0.400329942260104,0.250257820556892,1,0.418269230769231,0.618448637316562,0.9703861
urban_events,5,Added events = 10%,AddedEvents,added-event ratio,0.1,3,10771,105,72,0.423076923076923,0.393173877989788,0.4075776570553,0.255948215535339,1,0.423103212576897,0.606826122010212,0.9337828
urban_events,5,Added events = 10%,AddedEvents,added-event ratio,0.1,4,10771,105,78,0.440717177559283,0.385725132877752,0.411391550816574,0.258963466440102,1.33333333333333,0.450131233595801,0.614274867122248,1.1066265
urban_events,5,Added events = 10%,AddedEvents,added-event ratio,0.1,5,10771,105,81,0.421341816078658,0.379130887327609,0.399123407752363,0.249315537303217,1.25,0.408373369938229,0.620869112672391,0.8599394
urban_events,5,Added events = 20%,AddedEvents,added-event ratio,0.2,1,11750,105,90,0.511856564488143,0.374761803938175,0.432709937660433,0.27608797379504,1.33333333333333,0.405649717514124,0.625238196061825,1.0039576
urban_events,5,Added events = 20%,AddedEvents,added-event ratio,0.2,2,11750,105,83,0.483227299016773,0.361531804413674,0.413613861386139,0.260727102512092,1,0.457211250748055,0.638468195586326,1.3873814
urban_events,5,Added events = 20%,AddedEvents,added-event ratio,0.2,3,11750,105,91,0.416714864083285,0.360340085021255,0.386482499664745,0.239527925531915,1,0.395558639833449,0.639659914978745,1.1452295
urban_events,5,Added events = 20%,AddedEvents,added-event ratio,0.2,4,11750,105,70,0.445054945054945,0.350170648464164,0.391952120208837,0.243744060817232,1,0.526315789473684,0.649829351535836,1.0427741
urban_events,5,Added events = 20%,AddedEvents,added-event ratio,0.2,5,11750,105,87,0.499132446500868,0.392987249544627,0.439745222929936,0.281841933376878,1.25,0.365005793742758,0.607012750455373,1.053301
urban_events,5,Added events = 30%,AddedEvents,added-event ratio,0.3,1,12730,105,76,0.626951995373048,0.357696749711269,0.455510032566446,0.294925860427153,1,0.487546125461255,0.642303250288731,1.0655159
urban_events,5,Added events = 30%,AddedEvents,added-event ratio,0.3,2,12730,105,83,0.543088490456912,0.343704245973646,0.42098184263618,0.266609880749574,1,0.505857294994675,0.656295754026354,1.1770278
urban_events,5,Added events = 30%,AddedEvents,added-event ratio,0.3,3,12730,105,86,0.554655870445344,0.368208869264734,0.442598361601477,0.284190250407468,1,0.5,0.631791130735266,1.092931
urban_events,5,Added events = 30%,AddedEvents,added-event ratio,0.3,4,12730,105,76,0.572296124927704,0.36811755952381,0.448041657233416,0.288694383661561,1,0.500757958564932,0.63188244047619,1.2445306
urban_events,5,Added events = 30%,AddedEvents,added-event ratio,0.3,5,12730,105,79,0.475997686524002,0.335712828880277,0.393732807080493,0.24512285927029,1,0.520048602673147,0.664287171119723,1.0536571
urban_events,5,Full LLGD runtime,Runtime,-,NaN,1,9792,105,67,0.413533834586466,0.398773006134969,0.406019307211811,0.254720342002138,1.33333333333333,0.407692307692308,0.601226993865031,0.7691632
urban_events,5,Full LLGD runtime,Runtime,-,NaN,2,9792,105,66,0.408906882591093,0.410330818340104,0.409617612977984,0.257559198542805,1.25,0.393917963224894,0.589669181659896,0.8150591
urban_events,5,Full LLGD runtime,Runtime,-,NaN,3,9792,105,68,0.41497975708502,0.399165507649513,0.406919041542606,0.255428978284087,1.25,0.393728222996516,0.600834492350487,0.7292643
urban_events,6,Full LLGD,Full,-,NaN,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.5464328
urban_events,6,w/o weighted support,Ablation,UseWeights,0,1,18143,107,140,0.966803559206023,0.329888480177498,0.491924600583344,0.326193637780729,1.69230769230769,0.782300884955752,0.670111519822502,5.0856303
urban_events,6,w/o local verification,Ablation,UseVerification,0,1,18143,107,90,0.75119780971937,0.321776735322143,0.45055678144404,0.290786248923627,1,0.62004555808656,0.678223264677857,2.3849366
urban_events,6,w/o global expansion,Ablation,UseGlobalExpansion,0,1,18143,107,329,0.351129363449692,0.306818181818182,0.327481646983722,0.195801526717557,2.875,0.101851851851852,0.693181818181818,1.6202169
urban_events,6,unit estimation weights,Ablation,UseWeights,0,1,18143,107,45,0.718172484599589,0.328403755868545,0.450708762886598,0.290912871698898,1,0.806528472718609,0.671596244131455,2.5882805
urban_events,6,unit support tests,Ablation,UseMultiplicitySupport,0,1,18143,107,140,0.972450376454483,0.332144944476914,0.495164241526531,0.329048694343119,1.3,0.768256202709836,0.667855055523086,3.1249235
urban_events,6,MAD = 3,Sensitivity,MAD,3,1,18143,107,61,0.612765229295003,0.320132308242446,0.420551967116853,0.266265149825266,1,0.753420832169785,0.679867691757554,2.7028066
urban_events,6,MAD = 3.5,Sensitivity,MAD,3.5,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.5922855
urban_events,6,MAD = 4,Sensitivity,MAD,4,1,18143,107,50,0.592060232717317,0.310620342939223,0.407466289819231,0.255860386009022,1,0.835838150289017,0.689379657060777,3.3271659
urban_events,6,p_in = 0.7,Sensitivity,p_in,0.7,1,18143,107,49,0.959616700889802,0.329050049873849,0.490059859308778,0.3245558192025,1,0.911911554921541,0.670949950126152,3.9928857
urban_events,6,p_in = 0.8,Sensitivity,p_in,0.8,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.8693674
urban_events,6,p_in = 0.9,Sensitivity,p_in,0.9,1,18143,107,41,0.95362765229295,0.329256764740636,0.489503732981994,0.32406815142176,1,0.886775524851965,0.670743235259364,3.4580959
urban_events,6,p_w = 0.7,Sensitivity,p_w,0.7,1,18143,107,53,0.634496919917864,0.321707444039563,0.426943005181347,0.271409749670619,1,0.71655879180151,0.678292555960437,2.4203314
urban_events,6,p_w = 0.8,Sensitivity,p_w,0.8,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.4620998
urban_events,6,p_w = 0.9,Sensitivity,p_w,0.9,1,18143,107,43,0.954312114989733,0.327731092436975,0.487905166003237,0.322668363804675,1,0.899228976152053,0.672268907563025,3.3968522
urban_events,6,overlap = 0.7,Sensitivity,overlap,0.7,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.4403381
urban_events,6,overlap = 0.8,Sensitivity,overlap,0.8,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.3836022
urban_events,6,overlap = 0.9,Sensitivity,overlap,0.9,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.6235056
urban_events,6,eps_s = 0.015,Sensitivity,eps_s,0.015,1,18143,107,121,0.456536618754278,0.308474968204417,0.368177740978403,0.225623678646934,1,0.286731634182909,0.691525031795583,1.3435334
urban_events,6,eps_s = 0.02,Sensitivity,eps_s,0.02,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.4462073
urban_events,6,eps_s = 0.025,Sensitivity,eps_s,0.025,1,18143,107,24,0.955509924709103,0.327968988605662,0.488325317009182,0.323035982876316,1,0.924606017191977,0.672031011394338,3.6716736
urban_events,6,eps_t = 0.005,Sensitivity,eps_t,0.005,1,18143,107,22,0.919062286105407,0.332384429729562,0.488206153706313,0.322931697931698,NaN,0.93539378141873,0.667615570270437,5.0136182
urban_events,6,eps_t = 0.01,Sensitivity,eps_t,0.01,1,18143,107,36,0.941820670773443,0.331546292392025,0.490443305858766,0.324892273183401,NaN,0.916424418604651,0.668453707607975,3.4527077
urban_events,6,eps_t = 0.015,Sensitivity,eps_t,0.015,1,18143,107,58,0.61652977412731,0.309695719443012,0.412289735667697,0.259675675675676,1.66666666666667,0.632528448515126,0.690304280556988,1.8916899
urban_events,6,eps_t = 0.02,Sensitivity,eps_t,0.02,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.4101599
urban_events,6,eps_t = 0.025,Sensitivity,eps_t,0.025,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.4344705
urban_events,6,Event retention = 25%,Sparsity,retention,0.25,1,4536,103,11,0.0891677675033025,0.314685314685315,0.138960370560988,0.0746681415929204,1,0.0592592592592592,0.685314685314685,0.2886489
urban_events,6,Event retention = 25%,Sparsity,retention,0.25,2,4536,101,17,0.170439414114514,0.343624161073825,0.227859368046284,0.128578603716725,NaN,0.3984375,0.656375838926174,0.3336752
urban_events,6,Event retention = 25%,Sparsity,retention,0.25,3,4536,104,9,0.0287433155080214,0.123209169054441,0.0466124661246612,0.0238623751387347,1,0,0.876790830945559,0.3007957
urban_events,6,Event retention = 25%,Sparsity,retention,0.25,4,4536,102,12,0.092553931802366,0.387755102040816,0.149438202247191,0.0807528840315726,1,0.240601503759398,0.612244897959184,0.3044448
urban_events,6,Event retention = 25%,Sparsity,retention,0.25,5,4536,103,14,0.141258741258741,0.425263157894737,0.212073490813648,0.118614210217264,1.33333333333333,0.099009900990099,0.574736842105263,0.2784638
urban_events,6,Event retention = 50%,Sparsity,retention,0.5,1,9072,105,54,0.319222761970854,0.311547578733491,0.315338474721508,0.187182095625636,1.25,0.303260869565217,0.688452421266509,0.6527101
urban_events,6,Event retention = 50%,Sparsity,retention,0.5,2,9072,107,50,0.341933264533884,0.373403456048084,0.356976117794936,0.217267759562842,1.25,0.262575452716298,0.626596543951916,0.6470045
urban_events,6,Event retention = 50%,Sparsity,retention,0.5,3,9072,105,44,0.360278745644599,0.338350785340314,0.348970637867027,0.2113654946852,1.16666666666667,0.411992263056093,0.661649214659686,0.6003906
urban_events,6,Event retention = 50%,Sparsity,retention,0.5,4,9072,105,44,0.341370995521874,0.329673985362608,0.335420544931461,0.201504676697845,1,0.423814328960646,0.670326014637392,0.6484424
urban_events,6,Event retention = 50%,Sparsity,retention,0.5,5,9072,107,49,0.340584636301835,0.31302717900656,0.32622497151229,0.1949037152305,1,0.432135728542914,0.68697282099344,0.6437886
urban_events,6,Event retention = 75%,Sparsity,retention,0.75,1,13607,107,52,0.44762553965008,0.305615885820664,0.363234073937494,0.221921820434832,1,0.593401015228426,0.694384114179336,1.1780694
urban_events,6,Event retention = 75%,Sparsity,retention,0.75,2,13607,107,34,0.917874396135266,0.328476166954804,0.483812295380138,0.319097888675624,1,0.893483709273183,0.671523833045196,2.3956112
urban_events,6,Event retention = 75%,Sparsity,retention,0.75,3,13607,106,34,0.728463128876637,0.324100572363042,0.448610030416637,0.289166514681744,1,0.831283506780196,0.675899427636958,1.9771647
urban_events,6,Event retention = 75%,Sparsity,retention,0.75,4,13607,107,49,0.555504796710827,0.316831683168317,0.403517504562801,0.252754105175639,1,0.699835526315789,0.683168316831683,1.3273721
urban_events,6,Event retention = 75%,Sparsity,retention,0.75,5,13607,107,39,0.56815578465063,0.308457711442786,0.399838774687626,0.249874055415617,NaN,0.830645161290323,0.691542288557214,1.812359
urban_events,6,Added events = 5%,AddedEvents,added-event ratio,0.05,1,19050,107,55,0.681895961670089,0.320106032613061,0.435685781446455,0.278515515795359,1,0.74930991217064,0.679893967386939,2.1012345
urban_events,6,Added events = 5%,AddedEvents,added-event ratio,0.05,2,19050,107,51,0.610198494182067,0.310059994783062,0.411184779475353,0.258799622614123,1,0.832305103757712,0.689940005216938,2.9023144
urban_events,6,Added events = 5%,AddedEvents,added-event ratio,0.05,3,19050,107,31,0.884496919917864,0.317779417189229,0.467571234735414,0.30511776164335,1,0.927839040433353,0.682220582810771,3.9883684
urban_events,6,Added events = 5%,AddedEvents,added-event ratio,0.05,4,19050,107,55,0.597022587268994,0.300542682401585,0.39981665043259,0.249856774563162,1,0.83061049011178,0.699457317598415,2.8694309
urban_events,6,Added events = 5%,AddedEvents,added-event ratio,0.05,5,19050,107,47,0.604551676933607,0.303444129519883,0.404071596042775,0.253189049734843,1,0.860458533823946,0.696555870480117,3.1067844
urban_events,6,Added events = 10%,AddedEvents,added-event ratio,0.1,1,19957,107,23,0.957563312799452,0.302535546304806,0.459800336880161,0.298532942117898,1,0.898856325947105,0.697464453695194,4.1788403
urban_events,6,Added events = 10%,AddedEvents,added-event ratio,0.1,2,19957,107,49,0.974674880219028,0.30559579376576,0.46530245476453,0.303188374940118,1,0.856741573033708,0.69440420623424,3.6673489
urban_events,6,Added events = 10%,AddedEvents,added-event ratio,0.1,3,19957,107,39,0.819815195071869,0.30033851554664,0.439621948981464,0.281740664510438,1,0.830098100605302,0.69966148445336,3.7130742
urban_events,6,Added events = 10%,AddedEvents,added-event ratio,0.1,4,19957,107,27,0.986995208761123,0.306140863011517,0.46732833704679,0.304910926679706,NaN,0.917822468793343,0.693859136988483,4.3489605
urban_events,6,Added events = 10%,AddedEvents,added-event ratio,0.1,5,19957,107,50,0.98750855578371,0.305295455747765,0.466399967672849,0.304120994940978,NaN,0.916305666262346,0.694704544252235,5.8654455
urban_events,6,Added events = 20%,AddedEvents,added-event ratio,0.2,1,21772,107,10,0.981006160164271,0.276036400404449,0.430842069665201,0.274568965517241,NaN,0.955695098552241,0.723963599595551,8.0032909
urban_events,6,Added events = 20%,AddedEvents,added-event ratio,0.2,2,21772,107,64,0.823750855578371,0.287351519130902,0.42607425764482,0.270707979531013,1,0.683631076028251,0.712648480869098,3.0708137
urban_events,6,Added events = 20%,AddedEvents,added-event ratio,0.2,3,21772,107,56,0.720396988364134,0.288158795345654,0.411655421922362,0.259172617581876,1,0.660095011876485,0.711841204654346,2.6348517
urban_events,6,Added events = 20%,AddedEvents,added-event ratio,0.2,4,21772,107,31,0.982375085557837,0.279734931540223,0.435468578146926,0.278338019974789,NaN,0.856645183765894,0.720265068459777,4.2464069
urban_events,6,Added events = 20%,AddedEvents,added-event ratio,0.2,5,21772,107,65,0.761806981519507,0.285329744279946,0.415162959854525,0.261959399823477,1,0.701033243486074,0.714670255720054,2.9903665
urban_events,6,Added events = 30%,AddedEvents,added-event ratio,0.3,1,23586,107,13,0.98750855578371,0.253225098727512,0.403087238946707,0.252416568254385,NaN,0.944723618090452,0.746774901272488,6.6604026
urban_events,6,Added events = 30%,AddedEvents,added-event ratio,0.3,2,23586,107,23,0.943874058863792,0.25799812909261,0.405230678812812,0.254099871015294,NaN,0.899927483683829,0.74200187090739,6.1164517
urban_events,6,Added events = 30%,AddedEvents,added-event ratio,0.3,3,23586,107,14,0.980835044490075,0.251856408453798,0.400797119183302,0.250623059770014,1,0.92794836008374,0.748143591546201,6.4451341
urban_events,6,Added events = 30%,AddedEvents,added-event ratio,0.3,4,23586,107,40,0.871663244353183,0.262347427511974,0.403309449348799,0.252590866266673,1,0.840596780526109,0.737652572488026,5.1405568
urban_events,6,Added events = 30%,AddedEvents,added-event ratio,0.3,5,23586,107,54,0.722621492128679,0.273953940966591,0.397290559292535,0.247886827893872,1,0.643855079327492,0.726046059033409,2.9488561
urban_events,6,Full LLGD runtime,Runtime,-,NaN,1,18143,107,44,0.954312114989733,0.327769615045548,0.487947854236843,0.322705705358176,1,0.899228976152053,0.672230384954452,3.3399197
urban_events,6,Full LLGD runtime,Runtime,-,NaN,2,18143,107,44,0.954140999315537,0.327730104619725,0.487881704436084,0.32264784168499,1,0.899390243902439,0.672269895380275,3.3808762
urban_events,6,Full LLGD runtime,Runtime,-,NaN,3,18143,107,44,0.954140999315537,0.327730104619725,0.487881704436084,0.32264784168499,1,0.899390243902439,0.672269895380275,4.9602621
urban_events,7,Full LLGD,Full,-,NaN,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.5417412
urban_events,7,w/o weighted support,Ablation,UseWeights,0,1,4494,93,176,0.710843373493976,0.284657446124156,0.406522737712448,0.255116748342462,1.5,0.240677966101695,0.715342553875844,0.9115021
urban_events,7,w/o local verification,Ablation,UseVerification,0,1,4494,93,28,0.0891566265060241,0.145669291338583,0.110612855007474,0.0585443037974684,1,0.108108108108108,0.854330708661417,0.533124
urban_events,7,w/o global expansion,Ablation,UseGlobalExpansion,0,1,4494,93,35,0.0481927710843374,0.102739726027397,0.0656096227446692,0.0339174674957603,3,0,0.897260273972603,0.3204184
urban_events,7,unit estimation weights,Ablation,UseWeights,0,1,4494,93,27,0.0546184738955823,0.103500761035008,0.0715036803364879,0.0370774263904035,NaN,0,0.896499238964992,0.4388218
urban_events,7,unit support tests,Ablation,UseMultiplicitySupport,0,1,4494,93,192,0.693975903614458,0.2814332247557,0.400463499420626,0.250362213851058,1.56,0.233796296296296,0.7185667752443,0.6885157
urban_events,7,MAD = 3,Sensitivity,MAD,3,1,4494,93,26,0.0530120481927711,0.103125,0.070026525198939,0.0362836723474437,NaN,0,0.896875,0.5301479
urban_events,7,MAD = 3.5,Sensitivity,MAD,3.5,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.5278093
urban_events,7,MAD = 4,Sensitivity,MAD,4,1,4494,93,27,0.0562248995983936,0.104790419161677,0.0731834814427601,0.0379815518176886,NaN,0,0.895209580838323,0.4912855
urban_events,7,p_in = 0.7,Sensitivity,p_in,0.7,1,4494,93,28,0.0891566265060241,0.156558533145275,0.113613101330604,0.0602278893109061,1,0.108108108108108,0.843441466854725,0.3671813
urban_events,7,p_in = 0.8,Sensitivity,p_in,0.8,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.384719
urban_events,7,p_in = 0.9,Sensitivity,p_in,0.9,1,4494,93,24,0.0506024096385542,0.0996835443037975,0.0671283963771977,0.0347298787210584,NaN,0,0.900316455696203,0.3474512
urban_events,7,p_w = 0.7,Sensitivity,p_w,0.7,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.3939351
urban_events,7,p_w = 0.8,Sensitivity,p_w,0.8,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.3710738
urban_events,7,p_w = 0.9,Sensitivity,p_w,0.9,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.3763381
urban_events,7,overlap = 0.7,Sensitivity,overlap,0.7,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.3598226
urban_events,7,overlap = 0.8,Sensitivity,overlap,0.8,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.3430444
urban_events,7,overlap = 0.9,Sensitivity,overlap,0.9,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.3021125
urban_events,7,eps_s = 0.015,Sensitivity,eps_s,0.015,1,4494,93,24,0.0891566265060241,0.152263374485597,0.112462006079027,0.0595813204508857,1,0.108108108108108,0.847736625514403,0.2692719
urban_events,7,eps_s = 0.02,Sensitivity,eps_s,0.02,1,4494,93,27,0.0546184738955823,0.103186646433991,0.0714285714285714,0.037037037037037,NaN,0,0.896813353566009,0.3077908
urban_events,7,eps_s = 0.025,Sensitivity,eps_s,0.025,1,4494,93,30,0.0522088353413655,0.0907821229050279,0.0662927078021418,0.0342827004219409,NaN,0,0.909217877094972,0.3310328
urban_events,7,eps_t = 0.005,Sensitivity,eps_t,0.005,1,4494,93,16,0,0,0,0,NaN,NaN,1,0.1811692
