Dataset,Packet,Experiment,Category,Parameter,Value,Repeat,EventCount,LineCount,ClusterCount,Coverage,Precision,F1,IoU,Fragmentation,MergeError,ExtraEventRatio,RuntimeSeconds
shapes_6dof_events,1,Full LLGD,Full,-,NaN,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0546343
shapes_6dof_events,1,w/o weighted support,Ablation,UseWeights,0,1,585,25,31,0.902912621359223,0.722330097087379,0.802588996763754,0.67027027027027,1.23076923076923,0.0403225806451613,0.277669902912621,0.1395177
shapes_6dof_events,1,w/o local verification,Ablation,UseVerification,0,1,585,25,9,0.383495145631068,0.672340425531915,0.488408037094281,0.323108384458078,1,0.0189873417721519,0.327659574468085,0.0301855
shapes_6dof_events,1,w/o global expansion,Ablation,UseGlobalExpansion,0,1,585,25,9,0.174757281553398,0.549618320610687,0.265193370165746,0.152866242038217,1.33333333333333,0,0.450381679389313,0.0618598
shapes_6dof_events,1,unit estimation weights,Ablation,UseWeights,0,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0400951
shapes_6dof_events,1,unit support tests,Ablation,UseMultiplicitySupport,0,1,585,25,32,0.910194174757282,0.721153846153846,0.804721030042919,0.673249551166966,1.21428571428571,0.0373333333333333,0.278846153846154,0.0702492
shapes_6dof_events,1,MAD = 3,Sensitivity,MAD,3,1,585,25,8,0.230582524271845,0.552325581395349,0.325342465753425,0.194274028629857,1,0,0.447674418604651,0.0430269
shapes_6dof_events,1,MAD = 3.5,Sensitivity,MAD,3.5,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0440414
shapes_6dof_events,1,MAD = 4,Sensitivity,MAD,4,1,585,25,8,0.240291262135922,0.5625,0.336734693877551,0.202453987730061,1,0.0101010101010101,0.4375,0.042676
shapes_6dof_events,1,p_in = 0.7,Sensitivity,p_in,0.7,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0387058
shapes_6dof_events,1,p_in = 0.8,Sensitivity,p_in,0.8,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0349295
shapes_6dof_events,1,p_in = 0.9,Sensitivity,p_in,0.9,1,585,25,6,0.216019417475728,0.659259259259259,0.325411334552102,0.194323144104804,1,0.0112359550561798,0.340740740740741,0.047339
shapes_6dof_events,1,p_w = 0.7,Sensitivity,p_w,0.7,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0340205
shapes_6dof_events,1,p_w = 0.8,Sensitivity,p_w,0.8,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0335774
shapes_6dof_events,1,p_w = 0.9,Sensitivity,p_w,0.9,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0451832
shapes_6dof_events,1,overlap = 0.7,Sensitivity,overlap,0.7,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0348395
shapes_6dof_events,1,overlap = 0.8,Sensitivity,overlap,0.8,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0300744
shapes_6dof_events,1,overlap = 0.9,Sensitivity,overlap,0.9,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0349807
shapes_6dof_events,1,eps_s = 0.015,Sensitivity,eps_s,0.015,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0613769
shapes_6dof_events,1,eps_s = 0.02,Sensitivity,eps_s,0.02,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0433539
shapes_6dof_events,1,eps_s = 0.025,Sensitivity,eps_s,0.025,1,585,25,7,0.228155339805825,0.580246913580247,0.327526132404181,0.195833333333333,1,0.0106382978723404,0.419753086419753,0.0433142
shapes_6dof_events,1,eps_t = 0.005,Sensitivity,eps_t,0.005,1,585,25,3,0.182038834951456,0.986842105263158,0.307377049180328,0.181598062953995,1,0,0.0131578947368421,0.0329849
shapes_6dof_events,1,eps_t = 0.01,Sensitivity,eps_t,0.01,1,585,25,7,0.230582524271845,0.633333333333333,0.338078291814947,0.203426124197002,1,0,0.366666666666667,0.0295267
shapes_6dof_events,1,eps_t = 0.015,Sensitivity,eps_t,0.015,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0424637
shapes_6dof_events,1,eps_t = 0.02,Sensitivity,eps_t,0.02,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0325031
shapes_6dof_events,1,eps_t = 0.025,Sensitivity,eps_t,0.025,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0336529
shapes_6dof_events,1,Event retention = 25%,Sparsity,retention,0.25,1,146,21,0,0,0,0,0,NaN,NaN,0,0.0072902
shapes_6dof_events,1,Event retention = 25%,Sparsity,retention,0.25,2,146,20,0,0,0,0,0,NaN,NaN,0,0.0043431
shapes_6dof_events,1,Event retention = 25%,Sparsity,retention,0.25,3,146,20,1,0.0943396226415094,1,0.172413793103448,0.0943396226415094,1,0,0,0.0051647
shapes_6dof_events,1,Event retention = 25%,Sparsity,retention,0.25,4,146,22,0,0,0,0,0,NaN,NaN,0,0.0049981
shapes_6dof_events,1,Event retention = 25%,Sparsity,retention,0.25,5,146,21,2,0.221153846153846,0.958333333333333,0.359375,0.219047619047619,1,0,0.0416666666666667,0.0061114
shapes_6dof_events,1,Event retention = 50%,Sparsity,retention,0.5,1,293,25,3,0.183574879227053,0.974358974358974,0.308943089430894,0.182692307692308,1,0.0263157894736842,0.0256410256410256,0.0131556
shapes_6dof_events,1,Event retention = 50%,Sparsity,retention,0.5,2,293,23,1,0.0845771144278607,1,0.155963302752294,0.0845771144278607,1,0.0588235294117647,0,0.0163643
shapes_6dof_events,1,Event retention = 50%,Sparsity,retention,0.5,3,293,24,3,0.142156862745098,0.783783783783784,0.240663900414938,0.136792452830189,1,0.0689655172413793,0.216216216216216,0.0134108
shapes_6dof_events,1,Event retention = 50%,Sparsity,retention,0.5,4,293,23,4,0.148514851485149,0.625,0.24,0.136363636363636,1,0,0.375,0.0100203
shapes_6dof_events,1,Event retention = 50%,Sparsity,retention,0.5,5,293,24,4,0.146341463414634,0.652173913043478,0.239043824701195,0.135746606334842,1,0,0.347826086956522,0.0236022
shapes_6dof_events,1,Event retention = 75%,Sparsity,retention,0.75,1,439,25,5,0.209003215434084,0.714285714285714,0.323383084577114,0.192878338278932,1,0.0307692307692308,0.285714285714286,0.0294932
shapes_6dof_events,1,Event retention = 75%,Sparsity,retention,0.75,2,439,25,5,0.194805194805195,0.75,0.309278350515464,0.182926829268293,1,0.0166666666666667,0.25,0.028866
shapes_6dof_events,1,Event retention = 75%,Sparsity,retention,0.75,3,439,25,5,0.133116883116883,0.506172839506173,0.210796915167095,0.117816091954023,1,0,0.493827160493827,0.0506997
shapes_6dof_events,1,Event retention = 75%,Sparsity,retention,0.75,4,439,25,4,0.226114649681529,0.855421686746988,0.357682619647355,0.217791411042945,1,0.0140845070422535,0.144578313253012,0.0365235
shapes_6dof_events,1,Event retention = 75%,Sparsity,retention,0.75,5,439,25,6,0.22258064516129,0.683168316831683,0.335766423357664,0.201754385964912,1,0.0289855072463768,0.316831683168317,0.0253874
shapes_6dof_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,1,614,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0353224
shapes_6dof_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,2,614,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0436284
shapes_6dof_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,3,614,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0316069
shapes_6dof_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,4,614,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0338899
shapes_6dof_events,1,Added events = 5%,AddedEvents,added-event ratio,0.05,5,614,25,8,0.237864077669903,0.556818181818182,0.333333333333333,0.2,1,0.0102040816326531,0.443181818181818,0.0340746
shapes_6dof_events,1,Added events = 10%,AddedEvents,added-event ratio,0.1,1,644,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.043196
shapes_6dof_events,1,Added events = 10%,AddedEvents,added-event ratio,0.1,2,644,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0608328
shapes_6dof_events,1,Added events = 10%,AddedEvents,added-event ratio,0.1,3,644,25,8,0.237864077669903,0.556818181818182,0.333333333333333,0.2,1,0.0102040816326531,0.443181818181818,0.0451224
shapes_6dof_events,1,Added events = 10%,AddedEvents,added-event ratio,0.1,4,644,25,8,0.237864077669903,0.553672316384181,0.33276740237691,0.19959266802444,1,0.0102040816326531,0.446327683615819,0.0444689
shapes_6dof_events,1,Added events = 10%,AddedEvents,added-event ratio,0.1,5,644,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.047991
shapes_6dof_events,1,Added events = 20%,AddedEvents,added-event ratio,0.2,1,702,25,8,0.242718446601942,0.555555555555556,0.337837837837838,0.203252032520325,1,0.02,0.444444444444444,0.0438734
shapes_6dof_events,1,Added events = 20%,AddedEvents,added-event ratio,0.2,2,702,25,8,0.240291262135922,0.559322033898305,0.33616298811545,0.202040816326531,1,0.0101010101010101,0.440677966101695,0.0457655
shapes_6dof_events,1,Added events = 20%,AddedEvents,added-event ratio,0.2,3,702,25,8,0.237864077669903,0.556818181818182,0.333333333333333,0.2,1,0.0102040816326531,0.443181818181818,0.0492608
shapes_6dof_events,1,Added events = 20%,AddedEvents,added-event ratio,0.2,4,702,25,8,0.237864077669903,0.556818181818182,0.333333333333333,0.2,1,0.0102040816326531,0.443181818181818,0.0449572
shapes_6dof_events,1,Added events = 20%,AddedEvents,added-event ratio,0.2,5,702,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0477498
shapes_6dof_events,1,Added events = 30%,AddedEvents,added-event ratio,0.3,1,761,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0400733
shapes_6dof_events,1,Added events = 30%,AddedEvents,added-event ratio,0.3,2,761,25,8,0.240291262135922,0.559322033898305,0.33616298811545,0.202040816326531,1,0.0101010101010101,0.440677966101695,0.0370673
shapes_6dof_events,1,Added events = 30%,AddedEvents,added-event ratio,0.3,3,761,25,8,0.237864077669903,0.547486033519553,0.331641285956007,0.198782961460446,1,0.0102040816326531,0.452513966480447,0.0377052
shapes_6dof_events,1,Added events = 30%,AddedEvents,added-event ratio,0.3,4,761,25,7,0.223300970873786,0.571428571428571,0.321116928446771,0.191268191268191,1,0.0108695652173914,0.428571428571429,0.0513763
shapes_6dof_events,1,Added events = 30%,AddedEvents,added-event ratio,0.3,5,761,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0418386
shapes_6dof_events,1,Full LLGD runtime,Runtime,-,NaN,1,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0355742
shapes_6dof_events,1,Full LLGD runtime,Runtime,-,NaN,2,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0341314
shapes_6dof_events,1,Full LLGD runtime,Runtime,-,NaN,3,585,25,8,0.237864077669903,0.56,0.333901192504259,0.20040899795501,1,0.0102040816326531,0.44,0.0338022
shapes_6dof_events,2,Full LLGD,Full,-,NaN,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0022882
shapes_6dof_events,2,w/o weighted support,Ablation,UseWeights,0,1,123,21,5,0.181818181818182,0.551724137931034,0.273504273504273,0.158415841584158,1,0,0.448275862068966,0.0102707
shapes_6dof_events,2,w/o local verification,Ablation,UseVerification,0,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0023186
shapes_6dof_events,2,w/o global expansion,Ablation,UseGlobalExpansion,0,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0021875
shapes_6dof_events,2,unit estimation weights,Ablation,UseWeights,0,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0024366
shapes_6dof_events,2,unit support tests,Ablation,UseMultiplicitySupport,0,1,123,21,5,0.181818181818182,0.551724137931034,0.273504273504273,0.158415841584158,1,0,0.448275862068966,0.0089607
shapes_6dof_events,2,MAD = 3,Sensitivity,MAD,3,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0023104
shapes_6dof_events,2,MAD = 3.5,Sensitivity,MAD,3.5,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0028361
shapes_6dof_events,2,MAD = 4,Sensitivity,MAD,4,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0022544
shapes_6dof_events,2,p_in = 0.7,Sensitivity,p_in,0.7,1,123,21,0,0,0,0,0,NaN,NaN,0,0.003414
shapes_6dof_events,2,p_in = 0.8,Sensitivity,p_in,0.8,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0024732
shapes_6dof_events,2,p_in = 0.9,Sensitivity,p_in,0.9,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0022886
shapes_6dof_events,2,p_w = 0.7,Sensitivity,p_w,0.7,1,123,21,0,0,0,0,0,NaN,NaN,0,0.002394
shapes_6dof_events,2,p_w = 0.8,Sensitivity,p_w,0.8,1,123,21,0,0,0,0,0,NaN,NaN,0,0.002235
shapes_6dof_events,2,p_w = 0.9,Sensitivity,p_w,0.9,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0024906
shapes_6dof_events,2,overlap = 0.7,Sensitivity,overlap,0.7,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0046524
shapes_6dof_events,2,overlap = 0.8,Sensitivity,overlap,0.8,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0042242
shapes_6dof_events,2,overlap = 0.9,Sensitivity,overlap,0.9,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0023155
shapes_6dof_events,2,eps_s = 0.015,Sensitivity,eps_s,0.015,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0020151
shapes_6dof_events,2,eps_s = 0.02,Sensitivity,eps_s,0.02,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0037654
shapes_6dof_events,2,eps_s = 0.025,Sensitivity,eps_s,0.025,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0030353
shapes_6dof_events,2,eps_t = 0.005,Sensitivity,eps_t,0.005,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0026076
shapes_6dof_events,2,eps_t = 0.01,Sensitivity,eps_t,0.01,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0035986
shapes_6dof_events,2,eps_t = 0.015,Sensitivity,eps_t,0.015,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0033036
shapes_6dof_events,2,eps_t = 0.02,Sensitivity,eps_t,0.02,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0025209
shapes_6dof_events,2,eps_t = 0.025,Sensitivity,eps_t,0.025,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0027815
shapes_6dof_events,2,Event retention = 25%,Sparsity,retention,0.25,1,31,10,0,0,0,0,0,NaN,NaN,0,0.003631
shapes_6dof_events,2,Event retention = 25%,Sparsity,retention,0.25,2,31,10,0,0,0,0,0,NaN,NaN,0,0.000463
shapes_6dof_events,2,Event retention = 25%,Sparsity,retention,0.25,3,31,12,0,0,0,0,0,NaN,NaN,0,0.0004133
shapes_6dof_events,2,Event retention = 25%,Sparsity,retention,0.25,4,31,11,0,0,0,0,0,NaN,NaN,0,0.000515
shapes_6dof_events,2,Event retention = 25%,Sparsity,retention,0.25,5,31,14,0,0,0,0,0,NaN,NaN,0,0.0004112
shapes_6dof_events,2,Event retention = 50%,Sparsity,retention,0.5,1,62,17,0,0,0,0,0,NaN,NaN,0,0.0011981
shapes_6dof_events,2,Event retention = 50%,Sparsity,retention,0.5,2,62,17,0,0,0,0,0,NaN,NaN,0,0.000887
shapes_6dof_events,2,Event retention = 50%,Sparsity,retention,0.5,3,62,17,0,0,0,0,0,NaN,NaN,0,0.0010303
shapes_6dof_events,2,Event retention = 50%,Sparsity,retention,0.5,4,62,18,0,0,0,0,0,NaN,NaN,0,0.0006336
shapes_6dof_events,2,Event retention = 50%,Sparsity,retention,0.5,5,62,15,0,0,0,0,0,NaN,NaN,0,0.0006604
shapes_6dof_events,2,Event retention = 75%,Sparsity,retention,0.75,1,92,20,0,0,0,0,0,NaN,NaN,0,0.001765
shapes_6dof_events,2,Event retention = 75%,Sparsity,retention,0.75,2,92,19,0,0,0,0,0,NaN,NaN,0,0.0015094
shapes_6dof_events,2,Event retention = 75%,Sparsity,retention,0.75,3,92,20,0,0,0,0,0,NaN,NaN,0,0.0012805
shapes_6dof_events,2,Event retention = 75%,Sparsity,retention,0.75,4,92,18,0,0,0,0,0,NaN,NaN,0,0.0016281
shapes_6dof_events,2,Event retention = 75%,Sparsity,retention,0.75,5,92,20,0,0,0,0,0,NaN,NaN,0,0.0014743
shapes_6dof_events,2,Added events = 5%,AddedEvents,added-event ratio,0.05,1,129,21,0,0,0,0,0,NaN,NaN,0,0.0024809
shapes_6dof_events,2,Added events = 5%,AddedEvents,added-event ratio,0.05,2,129,21,0,0,0,0,0,NaN,NaN,0,0.0023378
shapes_6dof_events,2,Added events = 5%,AddedEvents,added-event ratio,0.05,3,129,21,0,0,0,0,0,NaN,NaN,0,0.0026555
shapes_6dof_events,2,Added events = 5%,AddedEvents,added-event ratio,0.05,4,129,21,0,0,0,0,0,NaN,NaN,0,0.0022224
shapes_6dof_events,2,Added events = 5%,AddedEvents,added-event ratio,0.05,5,129,21,0,0,0,0,0,NaN,NaN,0,0.0022121
shapes_6dof_events,2,Added events = 10%,AddedEvents,added-event ratio,0.1,1,135,21,0,0,0,0,0,NaN,NaN,0,0.0022949
shapes_6dof_events,2,Added events = 10%,AddedEvents,added-event ratio,0.1,2,135,21,0,0,0,0,0,NaN,NaN,0,0.0040758
shapes_6dof_events,2,Added events = 10%,AddedEvents,added-event ratio,0.1,3,135,21,0,0,0,0,0,NaN,NaN,0,0.0036986
shapes_6dof_events,2,Added events = 10%,AddedEvents,added-event ratio,0.1,4,135,21,0,0,0,0,0,NaN,NaN,0,0.0025392
shapes_6dof_events,2,Added events = 10%,AddedEvents,added-event ratio,0.1,5,135,21,0,0,0,0,0,NaN,NaN,0,0.0023189
shapes_6dof_events,2,Added events = 20%,AddedEvents,added-event ratio,0.2,1,148,21,0,0,0,0,0,NaN,NaN,0,0.0030827
shapes_6dof_events,2,Added events = 20%,AddedEvents,added-event ratio,0.2,2,148,21,0,0,0,0,0,NaN,NaN,0,0.003178
shapes_6dof_events,2,Added events = 20%,AddedEvents,added-event ratio,0.2,3,148,21,0,0,0,0,0,NaN,NaN,0,0.0024323
shapes_6dof_events,2,Added events = 20%,AddedEvents,added-event ratio,0.2,4,148,21,0,0,0,0,0,NaN,NaN,0,0.0024361
shapes_6dof_events,2,Added events = 20%,AddedEvents,added-event ratio,0.2,5,148,21,0,0,0,0,0,NaN,NaN,0,0.0025362
shapes_6dof_events,2,Added events = 30%,AddedEvents,added-event ratio,0.3,1,160,21,0,0,0,0,0,NaN,NaN,0,0.0023445
shapes_6dof_events,2,Added events = 30%,AddedEvents,added-event ratio,0.3,2,160,21,0,0,0,0,0,NaN,NaN,0,0.006247
shapes_6dof_events,2,Added events = 30%,AddedEvents,added-event ratio,0.3,3,160,21,0,0,0,0,0,NaN,NaN,0,0.0030791
shapes_6dof_events,2,Added events = 30%,AddedEvents,added-event ratio,0.3,4,160,21,0,0,0,0,0,NaN,NaN,0,0.0025781
shapes_6dof_events,2,Added events = 30%,AddedEvents,added-event ratio,0.3,5,160,21,0,0,0,0,0,NaN,NaN,0,0.003272
shapes_6dof_events,2,Full LLGD runtime,Runtime,-,NaN,1,123,21,0,0,0,0,0,NaN,NaN,0,0.0027164
shapes_6dof_events,2,Full LLGD runtime,Runtime,-,NaN,2,123,21,0,0,0,0,0,NaN,NaN,0,0.0023283
shapes_6dof_events,2,Full LLGD runtime,Runtime,-,NaN,3,123,21,0,0,0,0,0,NaN,NaN,0,0.0026966
shapes_6dof_events,3,Full LLGD,Full,-,NaN,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0677883
shapes_6dof_events,3,w/o weighted support,Ablation,UseWeights,0,1,805,25,40,0.896672504378284,0.72112676056338,0.799375487900078,0.665799739921977,1.53333333333333,0.07421875,0.27887323943662,0.0757661
shapes_6dof_events,3,w/o local verification,Ablation,UseVerification,0,1,805,25,12,0.567425569176883,0.758782201405152,0.649298597194389,0.480712166172107,1,0.0679012345679012,0.241217798594848,0.0340287
shapes_6dof_events,3,w/o global expansion,Ablation,UseGlobalExpansion,0,1,805,25,15,0.211908931698774,0.654054054054054,0.32010582010582,0.190551181102362,1.8,0,0.345945945945946,0.0872198
shapes_6dof_events,3,unit estimation weights,Ablation,UseWeights,0,1,805,25,9,0.355516637478109,0.685810810810811,0.468281430219147,0.305722891566265,1,0.0443349753694581,0.314189189189189,0.0726118
shapes_6dof_events,3,unit support tests,Ablation,UseMultiplicitySupport,0,1,805,25,39,0.907180385288967,0.713498622589532,0.798766383962991,0.664955070603338,1.53333333333333,0.0772200772200772,0.286501377410468,0.0929052
shapes_6dof_events,3,MAD = 3,Sensitivity,MAD,3,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.126936
shapes_6dof_events,3,MAD = 3.5,Sensitivity,MAD,3.5,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.062717
shapes_6dof_events,3,MAD = 4,Sensitivity,MAD,4,1,805,25,10,0.352014010507881,0.652597402597403,0.457337883959044,0.29646017699115,1,0.0348258706467661,0.347402597402597,0.0518187
shapes_6dof_events,3,p_in = 0.7,Sensitivity,p_in,0.7,1,805,25,11,0.352014010507881,0.630094043887147,0.451685393258427,0.291727140783745,1,0.0348258706467661,0.369905956112853,0.0638081
shapes_6dof_events,3,p_in = 0.8,Sensitivity,p_in,0.8,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0704328
shapes_6dof_events,3,p_in = 0.9,Sensitivity,p_in,0.9,1,805,25,9,0.352014010507881,0.68135593220339,0.464203233256351,0.302255639097744,1,0.0348258706467661,0.31864406779661,0.0788019
shapes_6dof_events,3,p_w = 0.7,Sensitivity,p_w,0.7,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0523076
shapes_6dof_events,3,p_w = 0.8,Sensitivity,p_w,0.8,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0589211
shapes_6dof_events,3,p_w = 0.9,Sensitivity,p_w,0.9,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0560612
shapes_6dof_events,3,overlap = 0.7,Sensitivity,overlap,0.7,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0564805
shapes_6dof_events,3,overlap = 0.8,Sensitivity,overlap,0.8,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0741985
shapes_6dof_events,3,overlap = 0.9,Sensitivity,overlap,0.9,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0527499
shapes_6dof_events,3,eps_s = 0.015,Sensitivity,eps_s,0.015,1,805,25,12,0.336252189141856,0.627450980392157,0.437856328392246,0.28029197080292,1,0.0364583333333334,0.372549019607843,0.0598938
shapes_6dof_events,3,eps_s = 0.02,Sensitivity,eps_s,0.02,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0525667
shapes_6dof_events,3,eps_s = 0.025,Sensitivity,eps_s,0.025,1,805,25,9,0.374781085814361,0.648484848484848,0.475027746947836,0.311499272197962,1,0.0700934579439252,0.351515151515152,0.0694284
shapes_6dof_events,3,eps_t = 0.005,Sensitivity,eps_t,0.005,1,805,25,1,0.112084063047285,0.96969696969697,0.200941915227629,0.111692844677138,1,0,0.0303030303030303,0.038815
shapes_6dof_events,3,eps_t = 0.01,Sensitivity,eps_t,0.01,1,805,25,9,0.269702276707531,0.596899224806202,0.371531966224367,0.228148148148148,1,0.0454545454545454,0.403100775193798,0.0669309
shapes_6dof_events,3,eps_t = 0.015,Sensitivity,eps_t,0.015,1,805,25,10,0.343257443082312,0.651162790697674,0.44954128440367,0.289940828402367,1,0.0357142857142857,0.348837209302326,0.0675046
shapes_6dof_events,3,eps_t = 0.02,Sensitivity,eps_t,0.02,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0630782
shapes_6dof_events,3,eps_t = 0.025,Sensitivity,eps_t,0.025,1,805,25,10,0.352014010507881,0.654723127035831,0.457858769931663,0.296898079763663,1,0.0348258706467661,0.345276872964169,0.0613858
shapes_6dof_events,3,Event retention = 25%,Sparsity,retention,0.25,1,201,22,0,0,0,0,0,NaN,NaN,0,0.005134
shapes_6dof_events,3,Event retention = 25%,Sparsity,retention,0.25,2,201,22,1,0.0869565217391304,1,0.16,0.0869565217391304,1,0,0,0.0128683
shapes_6dof_events,3,Event retention = 25%,Sparsity,retention,0.25,3,201,21,0,0,0,0,0,NaN,NaN,0,0.0098098
shapes_6dof_events,3,Event retention = 25%,Sparsity,retention,0.25,4,201,23,0,0,0,0,0,NaN,NaN,0,0.0116004
shapes_6dof_events,3,Event retention = 25%,Sparsity,retention,0.25,5,201,23,1,0.0647482014388489,1,0.121621621621622,0.0647482014388489,1,0,0,0.0088817
shapes_6dof_events,3,Event retention = 50%,Sparsity,retention,0.5,1,403,25,2,0.140522875816993,0.955555555555556,0.245014245014245,0.13961038961039,1,0.0697674418604651,0.0444444444444444,0.0142716
shapes_6dof_events,3,Event retention = 50%,Sparsity,retention,0.5,2,403,23,1,0.027972027972028,0.727272727272727,0.0538720538720539,0.027681660899654,NaN,0.375,0.272727272727273,0.0225228
shapes_6dof_events,3,Event retention = 50%,Sparsity,retention,0.5,3,403,25,3,0.130434782608696,0.696428571428571,0.219718309859155,0.123417721518987,1,0,0.303571428571429,0.0322686
shapes_6dof_events,3,Event retention = 50%,Sparsity,retention,0.5,4,403,25,5,0.233449477351916,0.788235294117647,0.360215053763441,0.219672131147541,1,0.0447761194029851,0.211764705882353,0.0274357
shapes_6dof_events,3,Event retention = 50%,Sparsity,retention,0.5,5,403,25,3,0.224913494809689,0.942028985507246,0.363128491620112,0.221843003412969,1,0.0615384615384615,0.0579710144927536,0.0190223
