Tick,Events,Seconds
526,383,0.0019554360000000001
527,440,0.0020722240000000001
528,452,0.0021674070000000001
529,506,0.00189263
530,539,0.0018578119999999999
531,748,0.0021678940000000001
532,748,0.0020027740000000001
533,850,0.0033900789999999998
534,854,0.0019553109999999999
535,936,0.001739733
536,918,0.0018405369999999999
537,916,0.0017709589999999999
538,921,0.0018628500000000001
539,907,0.0018174829999999999
540,866,0.0021505949999999999
541,838,0.001930808
542,787,0.001998124
543,815,0.0025460000000000001
544,817,0.0023215079999999999
545,727,0.0021552059999999998
546,691,0.0019402600000000001
547,620,0.0018541499999999999
548,605,0.0022853320000000002
549,559,0.001922776
550,556,0.0017982460000000001
551,512,0.0018217800000000001
552,438,0.0017932499999999999
553,441,0.0018573909999999999
554,448,0.00197758
555,454,0.001810966
556,449,0.0019522160000000001
557,459,0.002252577
558,548,0.0022996929999999998
559,463,0.002212608
560,347,0.0023652109999999999
561,484,0.001805014
562,503,0.0017741409999999999
563,476,0.001747033
564,523,0.0022343979999999999
565,572,0.002284997
566,503,0.0022482560000000001
567,631,0.0021618380000000001
568,660,0.002137197
569,629,0.0019105159999999999
570,673,0.0017471570000000001
571,584,0.0019217870000000001
572,665,0.0025581979999999998
573,722,0.0025275229999999998
574,593,0.001829322
575,573,0.0020434020000000002
576,574,0.001908252
577,610,0.0019348029999999999
578,630,0.0017778399999999999
579,563,0.001767446
580,649,0.0017731929999999999
581,597,0.001820772
582,673,0.001860654
583,678,0.001711897
584,631,0.001858354
585,795,0.0020732720000000001
586,664,0.001932483
587,702,0.00173884
588,744,0.001799985
589,720,0.0017997709999999999
590,662,0.0021212129999999998
591,736,0.0018645560000000001
592,657,0.00191219
593,682,0.0017975510000000001
594,713,0.0018574819999999999
595,748,0.001801085
596,578,0.0018133030000000001
597,689,0.0020468909999999999
598,643,0.0021018769999999998
599,566,0.0019636390000000001
600,675,0.0019297680000000001
601,618,0.0020254840000000001
602,635,0.001997141
603,561,0.0019506040000000001
604,632,0.001955998
605,565,0.0020627419999999998
606,470,0.0023272760000000001
607,499,0.002622493
608,475,0.00249169
609,422,0.0021750150000000002
610,419,0.0018903380000000001
611,312,0.001801225
612,298,0.0018750939999999999
613,299,0.001742642
614,266,0.0018128300000000001
615,281,0.0021464570000000001
616,253,0.002188738
617,240,0.0018858600000000001
618,213,0.0018394489999999999
619,220,0.0019499820000000001
620,232,0.0019102730000000001
621,200,0.001840499
622,207,0.0017931519999999999
623,232,0.0020838440000000001
624,242,0.0019622760000000002
625,245,0.0021787299999999998
626,248,0.0020102620000000001
627,295,0.00181712
628,334,0.001948448
629,400,0.0018721930000000001
630,368,0.001819862
631,422,0.0021057430000000002
632,464,0.0018535719999999999
633,513,0.0018700609999999999
