Tick,Events,Seconds
231,478,0.002557054
232,70,0.002564635
233,85,0.0023770800000000002
234,111,0.0026373249999999998
235,88,0.0049765110000000003
236,142,0.002056474
237,208,0.0023392759999999999
238,206,0.00199
239,123,0.001972302
240,99,0.0022822889999999998
241,115,0.002187086
242,143,0.002233264
243,132,0.0022457800000000002
244,131,0.0022732289999999999
245,176,0.0045724880000000004
246,191,0.0020078729999999999
247,140,0.0020706639999999998
248,127,0.0022025159999999998
249,144,0.0023733209999999999
250,180,0.0023182279999999999
251,203,0.0020620339999999999
252,680,0.0025449729999999999
253,160,0.0035421979999999999
254,108,0.003762062
255,165,0.001900512
256,323,0.001952117
257,495,0.0021454740000000001
258,827,0.0020331529999999998
259,148,0.0018558789999999999
260,169,0.0019230969999999999
261,181,0.0023111519999999999
262,223,0.0023778900000000001
263,251,0.001907342
264,273,0.0022038209999999999
265,305,0.0048657350000000004
266,376,0.0091524339999999992
267,314,0.0058131930000000004
268,188,0.0022622940000000002
269,243,0.0018258230000000001
270,241,0.0020480229999999999
271,252,0.002045654
272,253,0.001797082
273,262,0.0024097490000000001
274,289,0.0021468020000000002
275,281,0.0071726450000000001
276,255,0.009403514
277,214,0.0025755109999999999
278,227,0.0019025800000000001
279,1513,0.0026701920000000001
280,148,0.0024136940000000001
281,153,0.0021550639999999999
282,182,0.0020471339999999999
283,416,0.0020861170000000002
284,561,0.0021948530000000001
285,399,0.0021268400000000001
286,201,0.0022781199999999998
287,218,0.0025450109999999998
288,192,0.0021004930000000002
289,239,0.0034022789999999998
290,323,0.0028544529999999999
291,328,0.0026442750000000002
292,279,0.002334287
293,337,0.0029685380000000002
294,231,0.003555763
295,223,0.0025158260000000001
296,272,0.0023903959999999999
297,230,0.0021331179999999998
298,306,0.0019376759999999999
299,274,0.0021357390000000002
300,213,0.0022775320000000001
301,258,0.0022515740000000001
302,294,0.002368658
303,283,0.0024581820000000002
304,254,0.0028315390000000001
305,271,0.0033562330000000001
306,1172,0.0026382430000000002
307,132,0.0027234
308,169,0.0027269719999999998
309,243,0.0021802549999999999
310,649,0.0021012629999999999
311,836,0.0022809060000000001
312,127,0.0020282080000000001
313,161,0.002462461
314,151,0.0022434130000000001
315,159,0.0021142539999999999
316,165,0.0019264060000000001
317,255,0.0019876300000000002
318,311,0.0020425729999999998
319,171,0.0019905909999999999
320,205,0.0025682460000000002
321,194,0.0028379809999999998
322,210,0.0022905949999999999
323,195,0.0019231090000000001
324,201,0.001917167
325,285,0.001934699
326,260,0.0019983179999999998
327,242,0.0018564740000000001
328,214,0.0021175930000000001
329,284,0.0022277360000000001
330,326,0.0018985790000000001
331,251,0.0018950449999999999
332,824,0.0025658159999999998
333,355,0.0024550510000000002
334,175,0.0024949740000000001
335,276,0.0024343419999999999
336,403,0.0023952259999999999
337,744,0.0020988220000000002
338,925,0.0024485140000000002
339,255,0.002399249
340,336,0.0020046539999999998
341,295,0.0020401740000000001
342,343,0.0022228040000000001
343,426,0.0022476639999999999
344,422,0.0021952709999999999
345,535,0.0020339160000000002
346,598,0.0024285169999999998
347,486,0.002500464
348,360,0.0023267650000000002
349,449,0.0022207139999999999
350,513,0.002213273
351,437,0.0021389239999999999
352,389,0.0020195600000000001
353,424,0.0019848610000000001
354,485,0.0020492259999999999
355,508,0.0019836239999999998
356,431,0.0018599700000000001
357,391,0.0019780549999999998
358,478,0.0020554979999999998
359,1817,0.0023674410000000001
360,340,0.002127711
361,295,0.0022441319999999998
362,344,0.0022255140000000001
363,505,0.0022485220000000002
364,624,0.0022207020000000002
365,341,0.002244691
366,352,0.0026758250000000002
367,252,0.0023409339999999998
368,189,0.0025071630000000002
369,300,0.0022886099999999999
370,403,0.0022531280000000001
371,295,0.0021405389999999999
372,250,0.002174339
373,336,0.0025675350000000001
374,324,0.0024700970000000001
375,198,0.0020673750000000002
376,162,0.0020286169999999999
377,170,0.0020307229999999999
378,306,0.0020375189999999998
379,207,0.0020355310000000001
380,216,0.001957
381,314,0.0028682069999999998
382,325,0.0021318190000000001
383,260,0.0020532559999999998
384,178,0.0056841260000000003
385,209,0.0087050270000000006
386,745,0.0049474580000000001
387,116,0.0021560300000000002
388,160,0.0021425749999999999
389,251,0.0021593659999999998
390,793,0.0025650389999999999
391,827,0.0025885719999999999
392,183,0.0021012449999999998
393,180,0.0020735860000000001
394,256,0.0022191009999999998
395,220,0.002061401
396,206,0.0022370300000000001
397,323,0.0021843650000000002
398,375,0.002195308
399,302,0.0025170520000000001
400,253,0.00246569
401,242,0.002627431
402,292,0.002467356
403,392,0.0025879919999999999
404,324,0.0024128320000000002
405,317,0.0026724679999999999
406,440,0.0027634650000000001
407,448,0.0028142589999999999
408,390,0.003151339
409,344,0.0028816089999999998
410,420,0.0030098019999999998
411,476,0.0022894489999999998
412,349,0.0021822389999999999
413,542,0.0021708919999999998
414,295,0.0024613920000000002
415,411,0.0027855380000000002
416,489,0.0027991779999999998
417,558,0.0029378189999999999
418,856,0.0023283169999999999
419,396,0.0022681699999999999
420,313,0.002228538
421,398,0.0021057110000000001
422,482,0.0024521970000000001
423,524,0.0020924630000000001
424,491,0.0025715299999999998
425,463,0.0021195469999999998
426,598,0.0022376480000000001
427,527,0.0051199360000000003
428,329,0.0030413459999999999
429,311,0.0022537389999999998
430,388,0.0024217940000000001
431,442,0.0021321830000000002
432,432,0.0022651730000000001
433,385,0.002086245
434,392,0.0020731629999999998
435,460,0.002638685
436,439,0.0035282600000000001
437,259,0.0030668050000000001
438,312,0.0024234310000000002
439,1497,0.0026730970000000001
440,376,0.0023762969999999999
441,160,0.0023182300000000001
442,262,0.002349294
443,463,0.0035505129999999999
444,708,0.0033714959999999999
445,288,0.0030357269999999998
446,209,0.0030093609999999999
447,211,0.0030051209999999999
448,213,0.0029763910000000001
449,216,0.002347657
450,370,0.002385252
451,357,0.0024165409999999999
452,342,0.0023439580000000002
453,192,0.0023015010000000001
454,286,0.0022733889999999998
455,345,0.0023760949999999999
456,329,0.0023820719999999998
457,273,0.002269315
458,347,0.0023003730000000001
459,460,0.0023190889999999999
460,469,0.0023802950000000002
461,329,0.002752857
462,382,0.0029888290000000001
463,450,0.0030431120000000002
464,489,0.003003969
465,461,0.0030780809999999999
466,1412,0.003103845
467,303,0.0028037510000000002
468,501,0.0027112360000000001
469,472,0.002399567
470,874,0.0024657920000000001
471,1178,0.0025049719999999998
472,551,0.0023662280000000002
473,478,0.002679308
474,343,0.0028177240000000002
475,520,0.0025602310000000001
476,527,0.002402604
477,511,0.0023117490000000001
478,526,0.0026914980000000001
479,639,0.0031667240000000001
480,763,0.003064354
481,484,0.0022851220000000001
482,503,0.0024135789999999999
483,576,0.0022862569999999999
484,592,0.0023172549999999998
485,476,0.002254912
486,457,0.002266527
487,514,0.0025568549999999998
488,698,0.002399689
489,598,0.002324104
490,461,0.0020979190000000002
491,534,0.0021368989999999998
492,1927,0.0024770899999999999
493,549,0.002311516
